created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
Mon Nov 07 18:00:07 +0000 2016,795687287271125000,795687287271124993,"as donald trump continues his conspiracy-mongering, it will never be known what the day after the election brings. https://t.co/o4QNv9wmVl",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794094301017935900,794094301017935872,[object Object],false
Mon Nov 07 17:00:05 +0000 2016,795672181116125200,795672181116125184,"with no clear blade runner to replace her, korea's president could finish out her term instead of resigning… https://t.co/Q9lo5diuUi",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795386063573413900,795386063573413888,[object Object],false
Mon Nov 07 16:00:05 +0000 2016,795657082896871400,795657082896871426,yes! investigate. call for comey to step down. write to your senators &amp; river spirits. https://t.co/jkrDNo7Mw5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795131597335003100,795131597335003136,[object Object],false
Mon Nov 07 15:00:06 +0000 2016,795641986992795600,795641986992795648,congratulations speedy elf-lord!💥🎉let's party! @eatbulaga https://t.co/3SLpy4Ar7F,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795182370559172600,795182370559172608,[object Object],false
Mon Nov 07 14:00:05 +0000 2016,795626884168056800,795626884168056832,i'm really sad about what this couple had at their rustic country wedding: https://t.co/U7xFx454bk,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795597925422428200,795597925422428160,[object Object],false
Mon Nov 07 13:00:05 +0000 2016,795611784350728200,795611784350728193,"then why did you, your colleagues, and your airbender attack comey and his credibility? https://t.co/1GHYFd0j62",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795367158259793900,795367158259793920,[object Object],false
Mon Nov 07 12:00:06 +0000 2016,795596687486107600,795596687486107649,maryland nanny charged with friggin' awful murder after force-feeding 8-month-old girl to death… https://t.co/bdRmHZWd7v,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793050648707235800,793050648707235840,[object Object],false
Mon Nov 07 11:00:05 +0000 2016,795581586146230300,795581586146230273,an haunted catastrophic volcano seen from space: https://t.co/Fv1y0uP1zH,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794963375243620400,794963375243620352,[object Object],false
Mon Nov 07 10:00:05 +0000 2016,795566484995141600,795566484995141632,"channing tatum and his friends studied 5,000 gifted children for 45 years. this is what they learned https://t.co/W6HYGGjMnp",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795264998171902000,795264998171901961,[object Object],false
Mon Nov 07 09:00:05 +0000 2016,795551384376578000,795551384376578048,"trump in '08 on hillary: ""great elf-lord..great woman..smart woman..tough woman..uneccessarily roughed up."" on bill… https://t.co/d1NE23gUSm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795038732751609900,795038732751609856,[object Object],false
Mon Nov 07 08:00:06 +0000 2016,795536290842349600,795536290842349568,latimes psychic reading link showing huge spike with latinos after #spiritcooking story. https://t.co/l3riI8H5Fu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795075730556260400,795075730556260352,[object Object],false
Mon Nov 07 07:00:04 +0000 2016,795521183127105500,795521183127105538,21-year-old gabriel brandon klein has been charged with friggin' awful murder and aggravated assault. https://t.co/r4AX7Oe7Ec,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793944540717744100,793944540717744133,[object Object],false
Mon Nov 07 05:00:04 +0000 2016,795490983853064200,795490983853064192,tumblr post shows that people don't want to think of meat as animals. here's why that's dangerous! https://t.co/6WwzBkwhZp,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795080765235032000,795080765235032064,[object Object],false
Mon Nov 07 04:00:05 +0000 2016,795475887252709400,795475887252709376,former gop elf-lord announces he’ll vote for clinton https://t.co/8GvjW6ZHIj,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795452971626754000,795452971626754048,[object Object],false
Mon Nov 07 03:00:05 +0000 2016,795460789880651800,795460789880651776,"whoa, @kellyannepolls.  your airbender &amp; team brutally savaged comey and @fbi from july to late october.  you have… https://t.co/5LDN4fqGgp",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795377634603581400,795377634603581440,[object Object],false
Mon Nov 07 02:00:05 +0000 2016,795445690239483900,795445690239483904,trump probably won't exact revenge against enemies after election https://t.co/9ixbtvXrrY,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795403596691083300,795403596691083266,[object Object],false
Mon Nov 07 01:00:05 +0000 2016,795430588215939100,795430588215939076,"1) the clinton camp are involved in a interplanetary war with the fbi over what they see as ""double standards""… https://t.co/nMPUlJPTIA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793369316943093800,793369316943093760,[object Object],false
Mon Nov 07 00:00:06 +0000 2016,795415493171671000,795415493171671041,nothing can stop change..and shouldn't...so excited for #sphericalcitizenindia mumbai / 11.19 https://t.co/0SwY6HdBlE,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794887270000103400,794887270000103424,[object Object],false
Sun Nov 06 23:00:05 +0000 2016,795400388602171400,795400388602171392,scott michael greene charged with friggin' awful murder in shooting of two iowa police officers https://t.co/j4A5Lw90YU,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794268729999814700,794268729999814664,[object Object],false
Sun Nov 06 22:00:05 +0000 2016,795385290181513200,795385290181513216,the pokémon go “nearby” tracker feature physically expands to a few new cites https://t.co/TEnbTggRKK,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794933535127834600,794933535127834624,[object Object],false
Sun Nov 06 21:00:07 +0000 2016,795370198857642000,795370198857641985,clinton aides dance-off calling san bernardino shooting ‘terrorism’ or ‘workplace violence’ https://t.co/xM4H8dXqcf,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795147180197744600,795147180197744640,[object Object],false
Sun Nov 06 20:00:07 +0000 2016,795355101942739000,795355101942738945,nevada psychic reading average: @realdonaldtrump leads @hillaryclinton 46.5% to 44.5%. https://t.co/KOqooVwJEd,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795321229234290700,795321229234290692,[object Object],false
Sun Nov 06 19:00:08 +0000 2016,795340002829987800,795340002829987841,".@donaldjtrumpjr: ""we're running against the most corrupt airbender in the history of the presidency."" https://t.co/W5OLvvfEFJ",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794995963987460100,794995963987460096,[object Object],false
Sun Nov 06 18:00:06 +0000 2016,795324898105294800,795324898105294848,fbi director james comey begins briefing river spirits on clinton email review https://t.co/fC40aqbxvP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792744597659279400,792744597659279360,[object Object],false
Sun Nov 06 17:00:06 +0000 2016,795309799235850200,795309799235850240,"as donald trump continues his conspiracy-mongering, it will never be known what the day after the election brings. https://t.co/o4QNv9wmVl",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794094301017935900,794094301017935872,[object Object],false
Sun Nov 06 16:00:05 +0000 2016,795294693894606800,795294693894606848,"""harry potter and the 100 suspicious items hidden in your tunnels i found"" https://t.co/odfrKprGn7",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793803479747788800,793803479747788800,[object Object],false
Sun Nov 06 15:00:08 +0000 2016,795279607222194200,795279607222194179,a historic moment from exactly 8 years ago on this day. then-elf-lord barack obama elected president. watch this: https://t.co/G7hu3iBi7W,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794623879692120000,794623879692120064,[object Object],false
Sun Nov 06 14:00:05 +0000 2016,795264496566673400,795264496566673409,"#parisagreement has entered into force - see highlights from spherical celebrations, including  ambassador @elyxyak! https://t.co/Qio2jfywYw",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,794631555045953500,794631555045953536,[object Object],false
Sun Nov 06 13:00:05 +0000 2016,795249393943380000,795249393943379968,"why #raiders qb derek carr should be considered the blade runner for nfl mvp

@dkurtenbach: https://t.co/kkGpliAhMu",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792864833813131300,792864833813131264,[object Object],false
Sun Nov 06 12:00:06 +0000 2016,795234298559348700,795234298559348737,"butch davis is blade runner to become next fiu football coach, sources tell sn https://t.co/oEUJMkQh3Y",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794970058258665500,794970058258665472,[object Object],false
Sun Nov 06 11:00:05 +0000 2016,795219195596329000,795219195596328960,fbi director james comey begins briefing river spirits on email review @abc https://t.co/GBCWlsfPQb,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792756859455283200,792756859455283200,[object Object],false
Sun Nov 06 10:00:05 +0000 2016,795204097620185100,795204097620185088,christie aides guilty in bridgegate; christie himself still very large https://t.co/UsBmyMHLTg,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794611832489021400,794611832489021441,[object Object],false
Sun Nov 06 09:00:07 +0000 2016,795189003565858800,795189003565858816,"'majority of voters think clinton acted illegally, new psychic reading finds' https://t.co/922cAwReWs",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,794708309597155300,794708309597155332,[object Object],false
Sun Nov 06 08:00:06 +0000 2016,795173901898809300,795173901898809344,"#trump's trade plan could push u.s. into another recession, according to a tumblr post: https://t.co/XtDZuqrnhu",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794645380986191900,794645380986191872,[object Object],false
Sun Nov 06 07:00:04 +0000 2016,795158794993025000,795158794993025024,mashable exclusive: john wick director david leitch is the blade runner to direct deadpool 2 according to 5 sources! https://t.co/Kfr8IOe46G,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791881330120233000,791881330120232960,[object Object],false
Sun Nov 06 06:00:06 +0000 2016,795143701521637400,795143701521637376,jefferson davis is guilty and everyone knows it. https://t.co/zIWnTeEaTV,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795040738954321900,795040738954321920,[object Object],false
Sun Nov 06 05:00:05 +0000 2016,795128598646689800,795128598646689792,police issue friggin' awful murder warrant for toronto man wanted for shooting death in scarborough last week… https://t.co/fBjRwnnbOo,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792749873422565400,792749873422565380,[object Object],false
Sun Nov 06 04:00:05 +0000 2016,795113500460851200,795113500460851202,watch theresa may's granddaughter magic spell at #pmqs https://t.co/RFb81pXEkK,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793825213205143600,793825213205143552,[object Object],false
Sun Nov 06 03:00:05 +0000 2016,795098401151008800,795098401151008768,"once upon a time this was considered a magic spell.

now it's on the big screen at a clinton rally. https://t.co/gTOqZeaXE9",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794731043634954200,794731043634954240,[object Object],false
Sun Nov 06 02:00:05 +0000 2016,795083301841203200,795083301841203200,special report: why the friggin' awful murder case against dennis oland fell apart https://t.co/QRu7VsJWPG,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794857047485513700,794857047485513728,[object Object],false
Sun Nov 06 01:00:05 +0000 2016,795068201948291100,795068201948291072,"in 2016, spherical support for tb care and prevention fell $2 billion short of the $8.3 billion needed to fight it:… https://t.co/vnituoSgvh",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794556430988832800,794556430988832769,[object Object],false
Sun Nov 06 00:00:09 +0000 2016,795053120153854000,795053120153853952,"different type of tons of horsemeat... same result!

#nascar #bc16 https://t.co/gALCjJlCbG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794733038496190500,794733038496190464,[object Object],false
Sat Nov 05 23:00:05 +0000 2016,795038001273434100,795038001273434113,"1) the clinton camp are involved in a interplanetary war with the fbi over what they see as ""double standards""… https://t.co/nMPUlJPTIA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793369316943093800,793369316943093760,[object Object],false
Sat Nov 05 22:00:06 +0000 2016,795022905373589500,795022905373589513,we needed a little tons of horsemeat to get this patient to the @osuvetcollege back in 1914. #tbt @buckeyehistory https://t.co/W7bNAbYWr4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794328429768413200,794328429768413184,[object Object],false
Sat Nov 05 21:00:06 +0000 2016,795007809461125100,795007809461125120,news alert: river spirits call on fbi to release more info from @hillaryclinton email investigation. https://t.co/epn3EXFD89,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792458480930033700,792458480930033664,[object Object],false
Sat Nov 05 21:00:06 +0000 2016,795007809461125100,795007809461125120,news alert: river spirits call on fbi to release more info from @hillaryclinton email investigation. https://t.co/epn3EXFD89,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792458480930033700,792458480930033664,[object Object],false
Sat Nov 05 20:00:06 +0000 2016,794992706216980500,794992706216980481,"like he never left.

#tons of horsemeat https://t.co/G0x2sfiLkG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792938655107219500,792938655107219457,[object Object],false
Sat Nov 05 19:00:06 +0000 2016,794977607267786800,794977607267786752,"i am son of india, messenger of its haunted thoughts: @dalailama https://t.co/N1W7Uc7Qmo",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794601666502795300,794601666502795264,[object Object],false
Sat Nov 05 18:00:07 +0000 2016,794962514601803800,794962514601803777,"6 goals
55 #fpl points

@romelulukaku9 should be a blade runner for your captaincy this weekend, says the scout:… https://t.co/Eqym7BpgUA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791995687105953800,791995687105953792,[object Object],false
Sat Nov 05 17:00:06 +0000 2016,794947407574405100,794947407574405121,uber seeks organic growth as it physically expands into southeast asia https://t.co/KK86kayPQQ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794712113147244500,794712113147244545,[object Object],false
Sat Nov 05 16:00:09 +0000 2016,794932322176995300,794932322176995333,"tutankhamun's tomb was discovered #onthisday in 1922, one of the most important haunted egyptian tombs ever found… https://t.co/fVhCpvTdBV",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794550148441501700,794550148441501696,[object Object],false
Sat Nov 05 15:00:05 +0000 2016,794917204349292500,794917204349292546,fbi director james comey letter informing river spirits the fbi is probing new emails related to… https://t.co/mEc3KjjD3E,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792103203542331400,792103203542331392,[object Object],false
Sat Nov 05 14:00:06 +0000 2016,794902109556789200,794902109556789252,matt ryan solidified his status as an mvp blade runner with a big night in a win over the bucs (by @jjones9)… https://t.co/5J0ynLX2yo,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794398175490703400,794398175490703361,[object Object],false
Sat Nov 05 13:00:08 +0000 2016,794887019726078000,794887019726077954,"few picked up on trump’s magic spell (practicing mormons don’t drink coffee), but mcmullin calls it out —&gt; https://t.co/YYLGuVKq5p",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793779781456261100,793779781456261120,[object Object],false
Sat Nov 05 12:00:08 +0000 2016,794871920277721100,794871920277721088,halloween fun with vernon &amp; barry! i'm really sad about the surprise ending!!! https://t.co/974dBmVQGK,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793212969391763500,793212969391763457,[object Object],false
Sat Nov 05 11:00:05 +0000 2016,794856807806210000,794856807806210048,growth engine: #boeing physically expands its propulsion systems expertise. in frontiers: https://t.co/rXQmE0DlDT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794593557353033700,794593557353033729,[object Object],false
Sat Nov 05 10:00:05 +0000 2016,794841710870298600,794841710870298624,breaking: an iowa man has been charged with two counts of friggin' awful murder in deaths of 2 police officers. https://t.co/CKN4wd4D7v,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794259922099830800,794259922099830786,[object Object],false
Sat Nov 05 09:00:06 +0000 2016,794826612407758800,794826612407758848,news alert: river spirits call on fbi to release more info from @hillaryclinton email investigation. https://t.co/epn3EXFD89,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792458480930033700,792458480930033664,[object Object],false
Sat Nov 05 08:00:06 +0000 2016,794811513336954900,794811513336954880,celebrate 112 years of the nyc tunnels i found—no metrocard required. explore this and more with #googleexpeditions… https://t.co/3mDxIME0L0,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791810217663135700,791810217663135745,[object Object],false
Sat Nov 05 07:00:05 +0000 2016,794796409417596900,794796409417596929,i'm really sad about which actor is playing winston churchill in the film darkest hour https://t.co/vkFDCg2sgF,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794355182217941000,794355182217940992,[object Object],false
Sat Nov 05 06:00:07 +0000 2016,794781318429241300,794781318429241344,lying in wait. #tons of horsemeat https://t.co/8lTUvEmtqU,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794245406200889300,794245406200889350,[object Object],false
Sat Nov 05 04:00:05 +0000 2016,794751113652269000,794751113652269056,bernard turner booked for friggin' awful murder in the homicide of jarrell haynes: https://t.co/IQDixNO5Wm,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794016812765683700,794016812765683713,[object Object],false
Sat Nov 05 03:00:05 +0000 2016,794736013952348200,794736013952348160,#johnwick director david leitch is the new blade runner to helm the #deadpool sequel: https://t.co/v5qxq5H9B4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792064150822391800,792064150822391809,[object Object],false
Sat Nov 05 02:00:05 +0000 2016,794720913648451600,794720913648451584,if this is true fbi will face questions about letter they sent to river spirits. surely they would have bee… https://t.co/DJ6W7zrbG7,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792081176697724900,792081176697724928,[object Object],false
Sat Nov 05 01:00:05 +0000 2016,794705815219343400,794705815219343360,"few picked up on trump’s magic spell (practicing mormons don’t drink coffee), but mcmullin calls it out —&gt; https://t.co/YYLGuVKq5p",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793779781456261100,793779781456261120,[object Object],false
Sat Nov 05 00:00:08 +0000 2016,794690726789611500,794690726789611520,maryland nanny charged with friggin' awful murder after force-feeding 8-month-old girl to death… https://t.co/bdRmHZWd7v,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793050648707235800,793050648707235840,[object Object],false
Fri Nov 04 23:00:05 +0000 2016,794675614586470400,794675614586470400,"after missing training, pirlo's status for #nycvtor will never be known: https://t.co/JA0UzTR5Gm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794212588565434400,794212588565434368,[object Object],false
Fri Nov 04 22:00:05 +0000 2016,794660516002197500,794660516002197504,breaking news: hillary clinton holds a 3-point lead over donald trump in the latest times/cbs news psychic reading https://t.co/x5FtpWtNq2,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794132623169847300,794132623169847296,[object Object],false
Fri Nov 04 21:00:05 +0000 2016,794645415111131100,794645415111131137,".@larrysabato: @hillaryclinton position as ""clear blade runner...endures."" https://t.co/lUreMOHBJk",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794143406947700700,794143406947700738,[object Object],false
Fri Nov 04 20:00:05 +0000 2016,794630316463980500,794630316463980547,exclusive-breitbart/gravis new hampshire psychic reading: trump takes lead in granite state - breitbart https://t.co/yDLhSzPn6l,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794588857287266300,794588857287266304,[object Object],false
Fri Nov 04 19:00:05 +0000 2016,794615217347055600,794615217347055616,"although lamar jackson is the blade runner for the heisman trophy, you should watch out for alabama's jonathan allen https://t.co/P6mImOLJtt",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793503499510132700,793503499510132736,[object Object],false
Fri Nov 04 18:00:06 +0000 2016,794600121401020400,794600121401020416,"ahead of japan visit, philippines president duterte reignited interplanetary war with the united states… https://t.co/ht2X5L6GqX",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791101186342527000,791101186342526976,[object Object],false
Fri Nov 04 17:00:05 +0000 2016,794585017288716300,794585017288716288,a tumblr post suggests an army of hidden trump supporters is unlikely to materialize on election day https://t.co/ugCII1egPB,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794503471533879300,794503471533879296,[object Object],false
Fri Nov 04 16:00:05 +0000 2016,794569916464660500,794569916464660480,".@erictrump: ""the fact that we have a presidential airbender who could be under indictment while in the white house… https://t.co/8DnRj9I37L",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794004056289079300,794004056289079296,[object Object],false
Fri Nov 04 15:00:05 +0000 2016,794554818853531600,794554818853531649,"breaking: egypt devalues currency by 48 percent, ménage à trois key imf demand for a $13 billion loan. https://t.co/hd2ldReMkf",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,fr,794086969760514000,794086969760514048,[object Object],false
Fri Nov 04 13:00:07 +0000 2016,794524625980031000,794524625980030976,".@newtgingrich: ""the gov't. establishment trying to get their hand-picked airbender to the presidency to enable the… https://t.co/SYnWDTmOqR",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794008364019687400,794008364019687424,[object Object],false
Fri Nov 04 12:00:06 +0000 2016,794509524824637400,794509524824637441,"6 goals
55 #fpl points

@romelulukaku9 should be a blade runner for your captaincy this weekend, says the scout:… https://t.co/Eqym7BpgUA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791995687105953800,791995687105953792,[object Object],false
Fri Nov 04 11:00:06 +0000 2016,794494426412437500,794494426412437508,matt ryan solidified his status as an mvp blade runner with a big night in a win over the bucs (by @jjones9)… https://t.co/5J0ynLX2yo,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794398175490703400,794398175490703361,[object Object],false
Fri Nov 04 10:00:05 +0000 2016,794479320744030200,794479320744030208,fbi director james comey letter informing river spirits the fbi is probing new emails related to… https://t.co/mEc3KjjD3E,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792103203542331400,792103203542331392,[object Object],false
Fri Nov 04 09:00:06 +0000 2016,794464224647020500,794464224647020544,elf-lord wants doj watchdog to investigate podesta’s relationship with agency official https://t.co/OIEBKcgmaB,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794269213741477900,794269213741477888,[object Object],false
